URN,LAcode,LAname,EstablishmentNumber,EstablishmentName,TypeOfEstablishmentcode,TypeOfEstablishmentname,EstablishmentTypeGroupcode,EstablishmentTypeGroupname,EstablishmentStatuscode,EstablishmentStatusname,ReasonEstablishmentOpenedcode,ReasonEstablishmentOpenedname,OpenDate,ReasonEstablishmentClosedcode,ReasonEstablishmentClosedname,CloseDate,PhaseOfEducationcode,PhaseOfEducationname,StatutoryLowAge,StatutoryHighAge,Boarderscode,Boardersname,NurseryProvisionname,OfficialSixthFormcode,OfficialSixthFormname,Gendercode,Gendername,ReligiousCharactercode,ReligiousCharactername,ReligiousEthosname,Diocesecode,Diocesename,AdmissionsPolicycode,AdmissionsPolicyname,SchoolCapacity,SpecialClassescode,SpecialClassesname,CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlagcode,TrustSchoolFlagname,Trustscode,Trustsname,SchoolSponsorFlagname,SchoolSponsorsname,FederationFlagname,Federationscode,Federationsname,UKPRN,FEHEIdentifier,FurtherEducationTypename,OfstedLastInsp,OfstedSpecialMeasurescode,OfstedSpecialMeasuresname,LastChangedDate,Street,Locality,Address3,Town,Countyname,Postcode,SchoolWebsite,TelephoneNum,HeadTitlename,HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateNamename,InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMothname,TeenMothPlaces,CCFname,SENPRUname,EBDname,PlacesPRU,FTProvname,EdByOthername,Section41Approvedname,SEN1name,SEN2name,SEN3name,SEN4name,SEN5name,SEN6name,SEN7name,SEN8name,SEN9name,SEN10name,SEN11name,SEN12name,SEN13name,TypeOfResourcedProvisionname,ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GORcode,GORname,DistrictAdministrativecode,DistrictAdministrativename,AdministrativeWardcode,AdministrativeWardname,ParliamentaryConstituencycode,ParliamentaryConstituencyname,UrbanRuralcode,UrbanRuralname,GSSLACodename,Easting,Northing,CensusAreaStatisticWardname,MSOAname,LSOAname,InspectorateNamename,SENStat,SENNoStat,BoardingEstablishmentname,PropsName,PreviousLAcode,PreviousLAname,PreviousEstablishmentNumber,OfstedRatingname,RSCRegionname,Countryname,UPRN,SiteName,MSOAcode,LSOAcode
100073,202,Camden,6264,Hampstead Hill School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1970-10-23,0,Not applicable,null,0,Not applicable,2,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,521,2,No Special Classes,2024-01-18,359,190,169,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10070528,null,Not applicable,null,null,null,2026-07-23,St Stephen's,Pond Street,Hampstead,London,null,NW3 2PP,www.hampsteadhillschool.co.uk,2074356262,Mrs,A,Taylor,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013658,Gospel Oak,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,527085,185400,null,Camden 008,Camden 008E,ISI,0,34,Does not have boarders,Hampstead Hill School Ltd,999,null,null,null,null,null,5110228,null,E02000173,E01000898
100074,202,Camden,6269,North Bridge House Senior School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1972-03-03,0,Not applicable,null,0,Not applicable,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,500,2,No Special Classes,2024-01-18,365,268,97,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10007975,null,Not applicable,null,null,null,2026-07-23,65 Rosslyn Hill,Hampstead,null,null,null,NW3 5UD,null,2072676266,Mr,Christopher,Jones,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013659,Hampstead Town,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526640,185531,null,Camden 002,Camden 002B,ISI,7,2,Does not have boarders,Cognita Schools Ltd,999,null,null,null,null,null,5069754,null,E02000167,E01000894
100075,202,Camden,6295,Trevor-Roberts School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1977-12-20,0,Not applicable,null,0,Not applicable,4,13,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,Church of England,0000,Not applicable,0,Not applicable,180,2,No Special Classes,2024-01-18,160,86,74,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10032215,null,Not applicable,null,null,null,2026-07-23,55-57 Eton Avenue,null,null,London,null,NW3 3ET,null,2075861444,Mr,Simon,Trevor-Roberts,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013667,Primrose Hill,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526981,184414,null,Camden 011,Camden 011B,ISI,0,43,Does not have boarders,Trevor-Roberts School LTD,999,null,null,null,null,null,5067462,null,E02000176,E01000844
100076,202,Camden,6307,South Hampstead High School GDST,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1980-09-30,0,Not applicable,null,0,Not applicable,4,19,1,No boarders,No Nursery Classes,1,Has a sixth form,2,Girls,6,None,None,0000,Not applicable,2,Selective,964,2,No Special Classes,2024-01-18,961,0,961,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10008499,null,Not applicable,null,null,null,2026-07-23,3 Maresfield Gardens,null,null,London,null,NW3 5SS,http://www.shhs.gdst.net/,2074352899,Mrs,Anna,Paul,Headmistress,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013652,Belsize,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526491,184607,null,Camden 008,Camden 008C,ISI,3,144,Does not have boarders,Girls Day School Trust,999,null,null,null,null,null,5083448,null,E02000173,E01000883
100077,202,Camden,6353,The Village School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,1985-10-02,2,Closure,2025-07-10,0,Not applicable,2,14,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,2,Girls,6,None,Inter- / non- denominational,0000,Not applicable,4,Non-selective,140,2,No Special Classes,2024-01-18,57,0,57,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10075164,null,Not applicable,null,null,null,2025-07-24,2 Parkhill Road,Belsize Park,null,London,null,NW3 2YN,null,null,Mrs,Kirstie,Hampshire,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013660,Haverstock,E14001290,Holborn and St Pancras,UN1,Urban: Nearer to a major town or city,E09000007,527781,184808,null,Camden 006,Camden 006E,ISI,2,29,Does not have boarders,Chatsworth Schools (Village Prep) Limited,999,null,null,null,null,null,5023205,null,E02000171,E01000903
100078,202,Camden,6360,Heathside Preparatory School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,1986-09-19,2,Closure,2026-07-10,0,Not applicable,2,16,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,600,2,No Special Classes,2024-01-18,79,55,24,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10070527,null,Not applicable,null,null,null,2026-07-23,84A Heath Street,Hampstead,London,London,null,NW3 1DN,www.heathsideschoolhampstead.com,null,Mrs,Sara,Williams-Ryan,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013659,Hampstead Town,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526506,185985,null,Camden 002,Camden 002C,ISI,6,27,Has boarders,Hampstead Schools Ltd,999,null,null,null,null,null,5090648,null,E02000167,E01000895
100079,202,Camden,6379,Willoughby Hall School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,null,0,Not applicable,1999-03-16,0,Not applicable,2,11,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,Roman Catholic,0000,Not applicable,2,Selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2019-07-09,1 Willoughby Road,Hampstead,null,London,null,NW3 1RP,null,null,Mrs,C A,Segal,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000135,Hampstead Town,E14000727,Hampstead and Kilburn,A1,(England/Wales) Urban major conurbation,E09000007,526681,185700,null,Camden 002,Camden 002B,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000167,E01000894
100080,202,Camden,6380,Devonshire House Preparatory School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1989-09-25,0,Not applicable,null,0,Not applicable,2,13,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,685,2,No Special Classes,2024-01-18,430,265,165,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10018772,null,Not applicable,null,null,null,2026-07-23,2,Arkwright road,Hampstead,London,null,NW3 6AE,http://www.devonshirehouseschool.co.uk/,2074351916,Mr,Henry,Keighley-Elstub,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013657,Frognal,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526456,185413,null,Camden 004,Camden 004B,ISI,3,48,Does not have boarders,Dukes Education,999,null,null,null,null,United Kingdom,5084702,null,E02000169,E01000879
100081,202,Camden,6384,Broadhurst School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1991-03-04,0,Not applicable,null,0,Not applicable,2,5,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,135,2,No Special Classes,2024-01-18,77,39,38,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10070526,null,Not applicable,null,null,null,2026-07-23,19 Greencroft Gardens,null,null,London,null,NW6 3LP,www.broadhurstschool.com,2073284280,Mrs,Eilish,Sleator,Head Mistress,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013670,South Hampstead,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526211,184422,null,Camden 016,Camden 016A,ISI,1,3,Does not have boarders,Brian Berkery,999,null,null,null,null,null,5013925,null,E02000181,E01000962
100082,202,Camden,6385,College Francais Bilingue De Londres,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1992-02-18,0,Not applicable,null,0,Not applicable,3,16,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,740,2,No Special Classes,2024-01-18,684,359,325,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10035396,null,Not applicable,null,null,null,2026-07-23,87 Holmes Road,null,Kentish Town,London,null,NW5 3AX,www.cfbl.org.uk,2079937400,Mr,David,Gassian,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013664,Kentish Town South,E14001290,Holborn and St Pancras,UN1,Urban: Nearer to a major town or city,E09000007,528672,184981,null,Camden 007,Camden 007E,Ofsted,3,114,Does not have boarders,College  Francais Bilingue de Londres Limited,999,null,null,null,null,null,5004036,null,E02000172,E01000922
100083,202,Camden,6386,Royal School Hampstead,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,1986-01-28,1,Result of Amalgamation/Merger,2013-04-24,0,Not applicable,3,16,3,Boarding school,Has Nursery Classes,2,Does not have a sixth form,2,Girls,2,Church of England,Christian,0000,Not applicable,0,Not applicable,272,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2019-07-09,65 Rosslyn Hill,Hampstead,null,London,null,NW3 5UD,null,null,Ms,Jo,Ebner,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000135,Hampstead Town,E14000727,Hampstead and Kilburn,A1,(England/Wales) Urban major conurbation,E09000007,526640,185531,null,Camden 002,Camden 002B,ISI,2,44,Has boarders,Cognita Schoosl Ltd,999,null,null,null,null,null,5069754,null,E02000167,E01000894
100084,202,Camden,6387,Fine Arts College,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1992-06-10,0,Not applicable,null,0,Not applicable,13,19,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,240,2,No Special Classes,2024-01-18,187,56,131,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10010605,null,Not applicable,null,null,null,2026-07-23,Centre Studios,41-43 Englands Lane,Belsize Park,London,null,NW3 4YD,www.hampsteadfinearts.com,2075860312,Ms,Emmy,Schwieters,Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013652,Belsize,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,527535,184578,null,Camden 014,Camden 014B,ISI,13,14,Does not have boarders,Dukes Education,999,null,null,null,null,null,5087787,null,E02000179,E01000845
100085,202,Camden,6388,Davies's College,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,null,0,Not applicable,1998-09-08,0,Not applicable,14,19,2,Children's home (Boarding school),Not applicable,0,Not applicable,3,Mixed,6,None,Church of England,0000,Not applicable,4,Non-selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2019-07-09,25 Old Gloucester Street,Queen Square,null,London,null,WC1N 3AF,null,null,Mrs,N A,Symmonds,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000138,Holborn and Covent Garden,E14000750,Holborn and St Pancras,A1,(England/Wales) Urban major conurbation,E09000007,530372,181878,null,Camden 028,Camden 028B,null,null,null,null,null,999,null,null,null,null,null,5047476,null,E02000193,E01000914
100086,202,Camden,6390,Rainbow Montessori School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,1993-02-19,2,Closure,2019-07-19,0,Not applicable,3,12,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,114,2,No Special Classes,2019-01-17,39,23,16,0,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10070525,null,Not applicable,null,null,null,2020-02-19,13 Woodchurch Road,null,null,London,null,NW6 3PL,null,null,Ms,Sylvia,Peternell,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000144,Swiss Cottage,E14000727,Hampstead and Kilburn,A1,(England/Wales) Urban major conurbation,E09000007,525526,184221,null,Camden 016,Camden 016C,Ofsted,0,4,Does not have boarders,Rainbow Montessori School Ltd,999,null,null,null,null,null,5031474,null,E02000181,E01000965
100087,202,Camden,6392,The Mulberry House School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1994-06-09,0,Not applicable,null,0,Not applicable,2,7,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,223,2,No Special Classes,2024-01-18,172,89,83,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10070524,null,Not applicable,null,null,null,2026-07-23,7 Minster Road,null,null,London,null,NW2 3SD,www.mulberryhouseschool.com,2084527340,Miss,Erika,Billmore,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013656,Fortune Green,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,524389,185149,null,Camden 005,Camden 005B,ISI,1,23,Does not have boarders,The Mulberry House School Ltd,999,null,null,null,null,United Kingdom,5024455,null,E02000170,E01000872
100088,202,Camden,6393,UCS Pre-Prep,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,1994-09-12,1,Result of Amalgamation/Merger,2018-12-31,0,Not applicable,4,7,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,127,2,No Special Classes,2018-01-18,100,91,9,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10070523,null,Not applicable,null,null,null,2019-07-09,36 College Crescent,null,null,London,null,NW3 5LF,null,null,Dr,Zoe,Dunn,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,Not applicable,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000007,Camden,E05000133,Frognal and Fitzjohns,E14000727,Hampstead and Kilburn,A1,(England/Wales) Urban major conurbation,E09000007,526485,184553,null,Camden 008,Camden 008C,ISI,0,10,Does not have boarders,null,999,null,null,null,null,null,5044048,null,E02000173,E01000883
100089,202,Camden,6394,The New Learning Centre,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,null,0,Not applicable,1998-03-12,0,Not applicable,9,19,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2019-07-09,211 Sumatra Road,null,null,London,null,NW6 1PF,null,null,Mrs,C,Merton,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000145,West Hampstead,E14000727,Hampstead and Kilburn,A1,(England/Wales) Urban major conurbation,E09000007,525479,184878,null,Camden 010,Camden 010E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000175,E01000973
100090,202,Camden,6395,Southbank International School Hampstead,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1995-10-06,0,Not applicable,null,0,Not applicable,2,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,Inter- / non- denominational,0000,Not applicable,0,Not applicable,224,2,No Special Classes,2024-01-18,133,72,61,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10017663,null,Not applicable,null,null,null,2026-07-23,16 Netherhall Gardens,null,null,London,null,NW3 5TH,http://www.southbank.org/,2074311200,Mr,Stuart,Bain,Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013652,Belsize,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526368,184950,null,Camden 008,Camden 008A,ISI,0,44,Does not have boarders,Cognita Schools Ltd,999,null,null,null,null,null,5001728,null,E02000173,E01000881
100091,202,Camden,7008,Frank Barnes School for Deaf Children,7,Community special school,5,Special schools,1,Open,0,Not applicable,null,0,Not applicable,null,0,Not applicable,2,11,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,35,1,Has Special Classes,2026-01-15,40,18,22,47.5,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10077052,null,Not applicable,null,null,null,2026-06-29,4 Wollstonecraft Street,Kings Cross,null,London,null,N1C 4BT,www.fbarnes.camden.sch.uk,2073917040,Mr,Dani,Sive,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,HI - Hearing Impairment,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000007,Camden,E05013666,King's Cross,E14001290,Holborn and St Pancras,UN1,Urban: Nearer to a major town or city,E09000007,530000,183795,null,Camden 022,Camden 022F,null,null,null,null,null,999,null,null,null,null,null,5172256,null,E02000187,E01035708
100092,202,Camden,7137,Harmood School,7,Community special school,5,Special schools,1,Open,0,Not applicable,null,0,Not applicable,null,0,Not applicable,11,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,35,1,Has Special Classes,2026-01-15,36,25,11,72.2,0,Not applicable,null,null,Not applicable,null,Supported by a federation,17669,H3 Federation,10015123,null,Not applicable,null,null,null,2026-06-29,Harmood Street,Camden,null,London,null,NW1 8DP,http://harmood.h3federation.org.uk/,2079743953,Ms,Debbie,Man,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,"SEMH - Social, Emotional and Mental Health",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013660,Haverstock,E14001290,Holborn and St Pancras,UN1,Urban: Nearer to a major town or city,E09000007,528612,184451,null,Camden 012,Camden 012C,null,null,null,null,null,999,null,null,null,null,null,5009077,null,E02000177,E01000904
100093,202,Camden,7185,Jack Taylor School,7,Community special school,5,Special schools,2,Closed,0,Not applicable,null,1,Result of Amalgamation/Merger,2012-02-01,0,Not applicable,5,19,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,1,Has Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10016043,null,Not applicable,null,null,null,2018-11-14,Ainsworth Way,null,null,London,null,NW8 0SR,null,null,Mr,Stephen,Smith,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,SLD - Severe Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000140,Kilburn,E14000727,Hampstead and Kilburn,A1,(England/Wales) Urban major conurbation,E09000007,526234,183905,null,Camden 020,Camden 020D,null,null,null,null,null,999,null,null,null,null,null,5090694,null,E02000185,E01000934
100094,202,Camden,7201,Royal Free Hospital Children's School,7,Community special school,5,Special schools,1,Open,0,Not applicable,null,0,Not applicable,null,0,Not applicable,5,16,1,No boarders,Not applicable,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,1,Has Special Classes,2026-01-15,48,16,32,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10017496,null,Not applicable,null,null,null,2026-06-29,Floor 6 - 6 West B,Pond Street,null,London,null,NW3 2QG,http://www.royalfree.camden.sch.uk/,2038384740,Mr,David,Wilson,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013658,Gospel Oak,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,527297,185410,null,Camden 008,Camden 008E,null,null,null,null,null,999,null,null,null,null,null,5087826,null,E02000173,E01000898
100095,202,Camden,7204,Penn School,7,Community special school,5,Special schools,2,Closed,0,Not applicable,null,0,Not applicable,2001-12-19,0,Not applicable,5,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,1,Has Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Church Road,Penn,null,High Wycombe,Buckinghamshire,HP10 8LZ,null,null,Mr,C A,Jones,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,HI - Hearing Impairment,"SLCN - Speech, language and Communication",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E07000007,Wycombe,E05002701,Tylers Green and Loudwater,E14001056,Wycombe,C1,(England/Wales) Urban city and town,E09000007,490670,193438,null,Buckinghamshire 045,Buckinghamshire 045A,null,null,null,null,null,999,null,null,null,null,null,10000170261,null,E02003704,E01017937
100096,202,Camden,7205,Swiss Cottage School - Development & Research Centre,7,Community special school,5,Special schools,1,Open,0,Not applicable,null,0,Not applicable,null,0,Not applicable,4,19,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,260,1,Has Special Classes,2026-01-15,264,191,73,62.2,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10017655,null,Not applicable,null,null,null,2026-06-29,80 Avenue Road,null,null,London,null,NW8 6HX,www.swisscottage.camden.sch.uk,2076818080,Ms,Syra,Sowe,Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,"SLCN - Speech, language and Communication",ASD - Autistic Spectrum Disorder,SLD - Severe Learning Difficulty,PMLD - Profound and Multiple Learning Difficulty,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000007,Camden,E05013667,Primrose Hill,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526914,184029,null,Camden 017,Camden 017C,null,null,null,null,null,999,null,null,null,null,null,5128973,null,E02000182,E01000963
